1_pos 2_pos 3_pos 1_qu 2_qu 3_qu 4_qu phase homogenization
669507 8 39 0 0.734108719208008 -0.0581772872405122 -0.674451771809374 -0.0530527957350928 Columnar SX
669658 9 39 0 0.734108719208008 -0.0581772872405122 -0.674451771809374 -0.0530527957350928 Columnar SX
669750 10 39 0 0.734108719208008 -0.0581772872405122 -0.674451771809374 -0.0530527957350928 Columnar SX
669570 11 39 0 0.734108719208008 -0.0581772872405122 -0.674451771809374 -0.0530527957350928 Columnar SX
669813 12 39 0 0.734108719208008 -0.0581772872405122 -0.674451771809374 -0.0530527957350928 Columnar SX
669382 13 39 0 0.734108719208008 -0.0581772872405122 -0.674451771809374 -0.0530527957350928 Columnar SX
669304 14 39 0 0.734108719208008 -0.0581772872405122 -0.674451771809374 -0.0530527957350928 Columnar SX
669666 15 39 0 0.734108719208008 -0.0581772872405122 -0.674451771809374 -0.0530527957350928 Columnar SX
425861 16 39 0 0.680664536403946 0.708783887792001 -0.161828873661042 -0.0901809566264229 Columnar SX
425791 17 39 0 0.680664536403946 0.708783887792001 -0.161828873661042 -0.0901809566264229 Columnar SX
425396 18 39 0 0.680664536403946 0.708783887792001 -0.161828873661042 -0.0901809566264229 Columnar SX
424910 19 39 0 0.680664536403946 0.708783887792001 -0.161828873661042 -0.0901809566264229 Columnar SX
425273 20 39 0 0.680664536403946 0.708783887792001 -0.161828873661042 -0.0901809566264229 Columnar SX
425304 21 39 0 0.680664536403946 0.708783887792001 -0.161828873661042 -0.0901809566264229 Columnar SX
425275 22 39 0 0.680664536403946 0.708783887792001 -0.161828873661042 -0.0901809566264229 Columnar SX
425271 23 39 0 0.680664536403946 0.708783887792001 -0.161828873661042 -0.0901809566264229 Columnar SX
425386 24 39 0 0.680664536403946 0.708783887792001 -0.161828873661042 -0.0901809566264229 Columnar SX
285877 25 39 0 0.566548589426099 0.736916540587051 -0.324429748408612 -0.175277056045666 Columnar SX
285909 26 39 0 0.566548589426099 0.736916540587051 -0.324429748408612 -0.175277056045666 Columnar SX
285888 27 39 0 0.566548589426099 0.736916540587051 -0.324429748408612 -0.175277056045666 Columnar SX
285868 28 39 0 0.566548589426099 0.736916540587051 -0.324429748408612 -0.175277056045666 Columnar SX
285890 29 39 0 0.566548589426099 0.736916540587051 -0.324429748408612 -0.175277056045666 Columnar SX
63187 30 39 0 0.694512172741486 -0.0126061207480014 -0.719305054992285 -0.00970389077292293 Columnar SX
63226 31 39 0 0.694512172741486 -0.0126061207480014 -0.719305054992285 -0.00970389077292293 Columnar SX
63207 32 39 0 0.694512172741486 -0.0126061207480014 -0.719305054992285 -0.00970389077292293 Columnar SX
527962 33 39 0 -0.351134217635842 0.922136938895767 -0.0221653999253788 0.160863054103039 Columnar SX
528023 34 39 0 -0.351134217635842 0.922136938895767 -0.0221653999253788 0.160863054103039 Columnar SX
527934 35 39 0 -0.351134217635842 0.922136938895767 -0.0221653999253788 0.160863054103039 Columnar SX
527811 36 39 0 -0.351134217635842 0.922136938895767 -0.0221653999253788 0.160863054103039 Columnar SX
528009 37 39 0 -0.351134217635842 0.922136938895767 -0.0221653999253788 0.160863054103039 Columnar SX
528019 38 39 0 -0.351134217635842 0.922136938895767 -0.0221653999253788 0.160863054103039 Columnar SX
527515 39 39 0 -0.351134217635842 0.922136938895767 -0.0221653999253788 0.160863054103039 Columnar SX
527916 40 39 0 -0.351134217635842 0.922136938895767 -0.0221653999253788 0.160863054103039 Columnar SX
527976 41 39 0 -0.351134217635842 0.922136938895767 -0.0221653999253788 0.160863054103039 Columnar SX
527759 42 39 0 -0.351134217635842 0.922136938895767 -0.0221653999253788 0.160863054103039 Columnar SX
527852 43 39 0 -0.351134217635842 0.922136938895767 -0.0221653999253788 0.160863054103039 Columnar SX
527521 44 39 0 -0.351134217635842 0.922136938895767 -0.0221653999253788 0.160863054103039 Columnar SX
527604 45 39 0 -0.351134217635842 0.922136938895767 -0.0221653999253788 0.160863054103039 Columnar SX
527406 46 39 0 -0.351134217635842 0.922136938895767 -0.0221653999253788 0.160863054103039 Columnar SX
885823 47 39 0 0.273794398110812 0.626993985613069 -0.249189047596512 0.685434160314555 Columnar SX
886091 48 39 0 0.273794398110812 0.626993985613069 -0.249189047596512 0.685434160314555 Columnar SX
885782 49 39 0 0.273794398110812 0.626993985613069 -0.249189047596512 0.685434160314555 Columnar SX
885835 50 39 0 0.273794398110812 0.626993985613069 -0.249189047596512 0.685434160314555 Columnar SX
885724 51 39 0 0.273794398110812 0.626993985613069 -0.249189047596512 0.685434160314555 Columnar SX
885755 52 39 0 0.273794398110812 0.626993985613069 -0.249189047596512 0.685434160314555 Columnar SX
885665 53 39 0 0.273794398110812 0.626993985613069 -0.249189047596512 0.685434160314555 Columnar SX
885695 54 39 0 0.273794398110812 0.626993985613069 -0.249189047596512 0.685434160314555 Columnar SX
885751 55 39 0 0.273794398110812 0.626993985613069 -0.249189047596512 0.685434160314555 Columnar SX
885885 56 39 0 0.273794398110812 0.626993985613069 -0.249189047596512 0.685434160314555 Columnar SX
885889 57 39 0 0.273794398110812 0.626993985613069 -0.249189047596512 0.685434160314555 Columnar SX
885969 58 39 0 0.273794398110812 0.626993985613069 -0.249189047596512 0.685434160314555 Columnar SX
886010 59 39 0 0.273794398110812 0.626993985613069 -0.249189047596512 0.685434160314555 Columnar SX
885861 60 39 0 0.273794398110812 0.626993985613069 -0.249189047596512 0.685434160314555 Columnar SX
580395 61 39 0 0.0466293344126946 0.705671159946495 -0.0458648598651362 0.705514233606628 Columnar SX
580355 62 39 0 0.0466293344126946 0.705671159946495 -0.0458648598651362 0.705514233606628 Columnar SX
580404 63 39 0 0.0466293344126946 0.705671159946495 -0.0458648598651362 0.705514233606628 Columnar SX
580574 64 39 0 0.0466293344126946 0.705671159946495 -0.0458648598651362 0.705514233606628 Columnar SX
580493 65 39 0 0.0466293344126946 0.705671159946495 -0.0458648598651362 0.705514233606628 Columnar SX
580385 66 39 0 0.0466293344126946 0.705671159946495 -0.0458648598651362 0.705514233606628 Columnar SX
694781 67 39 0 -0.322098664559597 0.671986259124058 0.244008665949013 0.620601876229166 Columnar SX
694865 68 39 0 -0.322098664559597 0.671986259124058 0.244008665949013 0.620601876229166 Columnar SX
694871 69 39 0 -0.322098664559597 0.671986259124058 0.244008665949013 0.620601876229166 Columnar SX
694802 70 39 0 -0.322098664559597 0.671986259124058 0.244008665949013 0.620601876229166 Columnar SX
694885 71 39 0 -0.322098664559597 0.671986259124058 0.244008665949013 0.620601876229166 Columnar SX
458121 72 39 0 0.434125797037391 0.54760248526229 -0.398798094945866 0.593823534350704 Columnar SX
834549 73 39 0 0.706262807251731 0.0397030135033041 -0.704966291630442 0.0513716407805122 Columnar SX
834319 74 39 0 0.706262807251731 0.0397030135033041 -0.704966291630442 0.0513716407805122 Columnar SX
834684 75 39 0 0.706262807251731 0.0397030135033041 -0.704966291630442 0.0513716407805122 Columnar SX
834925 76 39 0 0.706262807251731 0.0397030135033041 -0.704966291630442 0.0513716407805122 Columnar SX
834918 77 39 0 0.706262807251731 0.0397030135033041 -0.704966291630442 0.0513716407805122 Columnar SX
835403 78 39 0 0.706262807251731 0.0397030135033041 -0.704966291630442 0.0513716407805122 Columnar SX
833822 79 39 0 0.706262807251731 0.0397030135033041 -0.704966291630442 0.0513716407805122 Columnar SX
835166 80 39 0 0.706262807251731 0.0397030135033041 -0.704966291630442 0.0513716407805122 Columnar SX
833580 81 39 0 0.706262807251731 0.0397030135033041 -0.704966291630442 0.0513716407805122 Columnar SX
833215 82 39 0 0.706262807251731 0.0397030135033041 -0.704966291630442 0.0513716407805122 Columnar SX
833825 83 39 0 0.706262807251731 0.0397030135033041 -0.704966291630442 0.0513716407805122 Columnar SX
246203 84 39 0 0.186941649015531 0.617592081902107 -0.384928970868241 0.659895846040489 Columnar SX
246143 85 39 0 0.186941649015531 0.617592081902107 -0.384928970868241 0.659895846040489 Columnar SX
246103 86 39 0 0.186941649015531 0.617592081902107 -0.384928970868241 0.659895846040489 Columnar SX
246047 87 39 0 0.186941649015531 0.617592081902107 -0.384928970868241 0.659895846040489 Columnar SX
246053 88 39 0 0.186941649015531 0.617592081902107 -0.384928970868241 0.659895846040489 Columnar SX
246074 89 39 0 0.186941649015531 0.617592081902107 -0.384928970868241 0.659895846040489 Columnar SX
246005 90 39 0 0.186941649015531 0.617592081902107 -0.384928970868241 0.659895846040489 Columnar SX
28840 91 39 0 0.163079568181316 0.759195565701365 -0.0811330809476046 0.624855639837818 Columnar SX
28826 92 39 0 0.163079568181316 0.759195565701365 -0.0811330809476046 0.624855639837818 Columnar SX
14423 93 39 0 0.376133633249836 0.487707233282156 -0.513716838908459 0.597294026392733 Columnar SX
14177 94 39 0 0.376133633249836 0.487707233282156 -0.513716838908459 0.597294026392733 Columnar SX
14449 95 39 0 0.376133633249836 0.487707233282156 -0.513716838908459 0.597294026392733 Columnar SX
14485 96 39 0 0.376133633249836 0.487707233282156 -0.513716838908459 0.597294026392733 Columnar SX
14534 97 39 0 0.376133633249836 0.487707233282156 -0.513716838908459 0.597294026392733 Columnar SX
14210 98 39 0 0.376133633249836 0.487707233282156 -0.513716838908459 0.597294026392733 Columnar SX
14524 99 39 0 0.376133633249836 0.487707233282156 -0.513716838908459 0.597294026392733 Columnar SX
442964 0 40 0 -0.33660237405414 -0.641219068945612 0.357305013400637 -0.589805115949675 Columnar SX
442741 1 40 0 -0.33660237405414 -0.641219068945612 0.357305013400637 -0.589805115949675 Columnar SX
442892 2 40 0 -0.33660237405414 -0.641219068945612 0.357305013400637 -0.589805115949675 Columnar SX
442931 3 40 0 -0.33660237405414 -0.641219068945612 0.357305013400637 -0.589805115949675 Columnar SX
442688 4 40 0 -0.33660237405414 -0.641219068945612 0.357305013400637 -0.589805115949675 Columnar SX
442331 5 40 0 -0.33660237405414 -0.641219068945612 0.357305013400637 -0.589805115949675 Columnar SX
442127 6 40 0 -0.33660237405414 -0.641219068945612 0.357305013400637 -0.589805115949675 Columnar SX
669513 7 40 0 0.734108719208008 -0.0581772872405122 -0.674451771809374 -0.0530527957350928 Columnar SX
669702 8 40 0 0.734108719208008 -0.0581772872405122 -0.674451771809374 -0.0530527957350928 Columnar SX
669607 9 40 0 0.734108719208008 -0.0581772872405122 -0.674451771809374 -0.0530527957350928 Columnar SX
669743 10 40 0 0.734108719208008 -0.0581772872405122 -0.674451771809374 -0.0530527957350928 Columnar SX
669608 11 40 0 0.734108719208008 -0.0581772872405122 -0.674451771809374 -0.0530527957350928 Columnar SX
669632 12 40 0 0.734108719208008 -0.0581772872405122 -0.674451771809374 -0.0530527957350928 Columnar SX
669833 13 40 0 0.734108719208008 -0.0581772872405122 -0.674451771809374 -0.0530527957350928 Columnar SX
669830 14 40 0 0.734108719208008 -0.0581772872405122 -0.674451771809374 -0.0530527957350928 Columnar SX
669822 15 40 0 0.734108719208008 -0.0581772872405122 -0.674451771809374 -0.0530527957350928 Columnar SX
425758 16 40 0 0.680664536403946 0.708783887792001 -0.161828873661042 -0.0901809566264229 Columnar SX
425814 17 40 0 0.680664536403946 0.708783887792001 -0.161828873661042 -0.0901809566264229 Columnar SX
425081 18 40 0 0.680664536403946 0.708783887792001 -0.161828873661042 -0.0901809566264229 Columnar SX
425732 19 40 0 0.680664536403946 0.708783887792001 -0.161828873661042 -0.0901809566264229 Columnar SX
425237 20 40 0 0.680664536403946 0.708783887792001 -0.161828873661042 -0.0901809566264229 Columnar SX
425161 21 40 0 0.680664536403946 0.708783887792001 -0.161828873661042 -0.0901809566264229 Columnar SX
425319 22 40 0 0.680664536403946 0.708783887792001 -0.161828873661042 -0.0901809566264229 Columnar SX
425200 23 40 0 0.680664536403946 0.708783887792001 -0.161828873661042 -0.0901809566264229 Columnar SX
425043 24 40 0 0.680664536403946 0.708783887792001 -0.161828873661042 -0.0901809566264229 Columnar SX
285919 25 40 0 0.566548589426099 0.736916540587051 -0.324429748408612 -0.175277056045666 Columnar SX
285901 26 40 0 0.566548589426099 0.736916540587051 -0.324429748408612 -0.175277056045666 Columnar SX
285857 27 40 0 0.566548589426099 0.736916540587051 -0.324429748408612 -0.175277056045666 Columnar SX
285911 28 40 0 0.566548589426099 0.736916540587051 -0.324429748408612 -0.175277056045666 Columnar SX
285861 29 40 0 0.566548589426099 0.736916540587051 -0.324429748408612 -0.175277056045666 Columnar SX
63190 30 40 0 0.694512172741486 -0.0126061207480014 -0.719305054992285 -0.00970389077292293 Columnar SX
63209 31 40 0 0.694512172741486 -0.0126061207480014 -0.719305054992285 -0.00970389077292293 Columnar SX
63223 32 40 0 0.694512172741486 -0.0126061207480014 -0.719305054992285 -0.00970389077292293 Columnar SX
63230 33 40 0 0.694512172741486 -0.0126061207480014 -0.719305054992285 -0.00970389077292293 Columnar SX
527616 34 40 0 -0.351134217635842 0.922136938895767 -0.0221653999253788 0.160863054103039 Columnar SX
527857 35 40 0 -0.351134217635842 0.922136938895767 -0.0221653999253788 0.160863054103039 Columnar SX
527288 36 40 0 -0.351134217635842 0.922136938895767 -0.0221653999253788 0.160863054103039 Columnar SX
527243 37 40 0 -0.351134217635842 0.922136938895767 -0.0221653999253788 0.160863054103039 Columnar SX
527489 38 40 0 -0.351134217635842 0.922136938895767 -0.0221653999253788 0.160863054103039 Columnar SX
527692 39 40 0 -0.351134217635842 0.922136938895767 -0.0221653999253788 0.160863054103039 Columnar SX
527653 40 40 0 -0.351134217635842 0.922136938895767 -0.0221653999253788 0.160863054103039 Columnar SX
527775 41 40 0 -0.351134217635842 0.922136938895767 -0.0221653999253788 0.160863054103039 Columnar SX
527242 42 40 0 -0.351134217635842 0.922136938895767 -0.0221653999253788 0.160863054103039 Columnar SX
527350 43 40 0 -0.351134217635842 0.922136938895767 -0.0221653999253788 0.160863054103039 Columnar SX
527792 44 40 0 -0.351134217635842 0.922136938895767 -0.0221653999253788 0.160863054103039 Columnar SX
527672 45 40 0 -0.351134217635842 0.922136938895767 -0.0221653999253788 0.160863054103039 Columnar SX
527787 46 40 0 -0.351134217635842 0.922136938895767 -0.0221653999253788 0.160863054103039 Columnar SX
886281 47 40 0 0.273794398110812 0.626993985613069 -0.249189047596512 0.685434160314555 Columnar SX
886359 48 40 0 0.273794398110812 0.626993985613069 -0.249189047596512 0.685434160314555 Columnar SX
886439 49 40 0 0.273794398110812 0.626993985613069 -0.249189047596512 0.685434160314555 Columnar SX
886358 50 40 0 0.273794398110812 0.626993985613069 -0.249189047596512 0.685434160314555 Columnar SX
886194 51 40 0 0.273794398110812 0.626993985613069 -0.249189047596512 0.685434160314555 Columnar SX
885953 52 40 0 0.273794398110812 0.626993985613069 -0.249189047596512 0.685434160314555 Columnar SX
886235 53 40 0 0.273794398110812 0.626993985613069 -0.249189047596512 0.685434160314555 Columnar SX
886354 54 40 0 0.273794398110812 0.626993985613069 -0.249189047596512 0.685434160314555 Columnar SX
886316 55 40 0 0.273794398110812 0.626993985613069 -0.249189047596512 0.685434160314555 Columnar SX
886355 56 40 0 0.273794398110812 0.626993985613069 -0.249189047596512 0.685434160314555 Columnar SX
886517 57 40 0 0.273794398110812 0.626993985613069 -0.249189047596512 0.685434160314555 Columnar SX
886314 58 40 0 0.273794398110812 0.626993985613069 -0.249189047596512 0.685434160314555 Columnar SX
886074 59 40 0 0.273794398110812 0.626993985613069 -0.249189047596512 0.685434160314555 Columnar SX
886115 60 40 0 0.273794398110812 0.626993985613069 -0.249189047596512 0.685434160314555 Columnar SX
886153 61 40 0 0.273794398110812 0.626993985613069 -0.249189047596512 0.685434160314555 Columnar SX
580581 62 40 0 0.0466293344126946 0.705671159946495 -0.0458648598651362 0.705514233606628 Columnar SX
580514 63 40 0 0.0466293344126946 0.705671159946495 -0.0458648598651362 0.705514233606628 Columnar SX
9460 64 40 0 0.327399202735955 0.403439091318499 0.5571766279893 0.647766058748402 Columnar SX
9419 65 40 0 0.327399202735955 0.403439091318499 0.5571766279893 0.647766058748402 Columnar SX
9394 66 40 0 0.327399202735955 0.403439091318499 0.5571766279893 0.647766058748402 Columnar SX
9430 67 40 0 0.327399202735955 0.403439091318499 0.5571766279893 0.647766058748402 Columnar SX
694856 68 40 0 -0.322098664559597 0.671986259124058 0.244008665949013 0.620601876229166 Columnar SX
694831 69 40 0 -0.322098664559597 0.671986259124058 0.244008665949013 0.620601876229166 Columnar SX
694834 70 40 0 -0.322098664559597 0.671986259124058 0.244008665949013 0.620601876229166 Columnar SX
458172 71 40 0 0.434125797037391 0.54760248526229 -0.398798094945866 0.593823534350704 Columnar SX
458349 72 40 0 0.434125797037391 0.54760248526229 -0.398798094945866 0.593823534350704 Columnar SX
458114 73 40 0 0.434125797037391 0.54760248526229 -0.398798094945866 0.593823534350704 Columnar SX
833679 74 40 0 0.706262807251731 0.0397030135033041 -0.704966291630442 0.0513716407805122 Columnar SX
835018 75 40 0 0.706262807251731 0.0397030135033041 -0.704966291630442 0.0513716407805122 Columnar SX
833676 76 40 0 0.706262807251731 0.0397030135033041 -0.704966291630442 0.0513716407805122 Columnar SX
833187 77 40 0 0.706262807251731 0.0397030135033041 -0.704966291630442 0.0513716407805122 Columnar SX
832656 78 40 0 0.706262807251731 0.0397030135033041 -0.704966291630442 0.0513716407805122 Columnar SX
832982 79 40 0 0.706262807251731 0.0397030135033041 -0.704966291630442 0.0513716407805122 Columnar SX
833430 80 40 0 0.706262807251731 0.0397030135033041 -0.704966291630442 0.0513716407805122 Columnar SX
834289 81 40 0 0.706262807251731 0.0397030135033041 -0.704966291630442 0.0513716407805122 Columnar SX
833682 82 40 0 0.706262807251731 0.0397030135033041 -0.704966291630442 0.0513716407805122 Columnar SX
833924 83 40 0 0.706262807251731 0.0397030135033041 -0.704966291630442 0.0513716407805122 Columnar SX
246124 84 40 0 0.186941649015531 0.617592081902107 -0.384928970868241 0.659895846040489 Columnar SX
246003 85 40 0 0.186941649015531 0.617592081902107 -0.384928970868241 0.659895846040489 Columnar SX
246042 86 40 0 0.186941649015531 0.617592081902107 -0.384928970868241 0.659895846040489 Columnar SX
246163 87 40 0 0.186941649015531 0.617592081902107 -0.384928970868241 0.659895846040489 Columnar SX
246052 88 40 0 0.186941649015531 0.617592081902107 -0.384928970868241 0.659895846040489 Columnar SX
246128 89 40 0 0.186941649015531 0.617592081902107 -0.384928970868241 0.659895846040489 Columnar SX
88506 90 40 0 0.0931255933274102 0.709196304943604 -0.036196657164244 0.697895426931492 Columnar SX
89125 91 40 0 0.0931255933274102 0.709196304943604 -0.036196657164244 0.697895426931492 Columnar SX
88515 92 40 0 0.0931255933274102 0.709196304943604 -0.036196657164244 0.697895426931492 Columnar SX
14432 93 40 0 0.376133633249836 0.487707233282156 -0.513716838908459 0.597294026392733 Columnar SX
14373 94 40 0 0.376133633249836 0.487707233282156 -0.513716838908459 0.597294026392733 Columnar SX
13957 95 40 0 0.376133633249836 0.487707233282156 -0.513716838908459 0.597294026392733 Columnar SX
14235 96 40 0 0.376133633249836 0.487707233282156 -0.513716838908459 0.597294026392733 Columnar SX
14236 97 40 0 0.376133633249836 0.487707233282156 -0.513716838908459 0.597294026392733 Columnar SX
14156 98 40 0 0.376133633249836 0.487707233282156 -0.513716838908459 0.597294026392733 Columnar SX
14075 99 40 0 0.376133633249836 0.487707233282156 -0.513716838908459 0.597294026392733 Columnar SX
442551 0 41 0 -0.33660237405414 -0.641219068945612 0.357305013400637 -0.589805115949675 Columnar SX
442792 1 41 0 -0.33660237405414 -0.641219068945612 0.357305013400637 -0.589805115949675 Columnar SX
442707 2 41 0 -0.33660237405414 -0.641219068945612 0.357305013400637 -0.589805115949675 Columnar SX
442186 3 41 0 -0.33660237405414 -0.641219068945612 0.357305013400637 -0.589805115949675 Columnar SX
442191 4 41 0 -0.33660237405414 -0.641219068945612 0.357305013400637 -0.589805115949675 Columnar SX
442069 5 41 0 -0.33660237405414 -0.641219068945612 0.357305013400637 -0.589805115949675 Columnar SX
442070 6 41 0 -0.33660237405414 -0.641219068945612 0.357305013400637 -0.589805115949675 Columnar SX
441988 7 41 0 -0.33660237405414 -0.641219068945612 0.357305013400637 -0.589805115949675 Columnar SX
669384 8 41 0 0.734108719208008 -0.0581772872405122 -0.674451771809374 -0.0530527957350928 Columnar SX
669732 9 41 0 0.734108719208008 -0.0581772872405122 -0.674451771809374 -0.0530527957350928 Columnar SX
669505 10 41 0 0.734108719208008 -0.0581772872405122 -0.674451771809374 -0.0530527957350928 Columnar SX
669656 11 41 0 0.734108719208008 -0.0581772872405122 -0.674451771809374 -0.0530527957350928 Columnar SX
669529 12 41 0 0.734108719208008 -0.0581772872405122 -0.674451771809374 -0.0530527957350928 Columnar SX
669588 13 41 0 0.734108719208008 -0.0581772872405122 -0.674451771809374 -0.0530527957350928 Columnar SX
669423 14 41 0 0.734108719208008 -0.0581772872405122 -0.674451771809374 -0.0530527957350928 Columnar SX
425178 15 41 0 0.680664536403946 0.708783887792001 -0.161828873661042 -0.0901809566264229 Columnar SX
425053 16 41 0 0.680664536403946 0.708783887792001 -0.161828873661042 -0.0901809566264229 Columnar SX
424895 17 41 0 0.680664536403946 0.708783887792001 -0.161828873661042 -0.0901809566264229 Columnar SX
425020 18 41 0 0.680664536403946 0.708783887792001 -0.161828873661042 -0.0901809566264229 Columnar SX
425229 19 41 0 0.680664536403946 0.708783887792001 -0.161828873661042 -0.0901809566264229 Columnar SX
425471 20 41 0 0.680664536403946 0.708783887792001 -0.161828873661042 -0.0901809566264229 Columnar SX
425674 21 41 0 0.680664536403946 0.708783887792001 -0.161828873661042 -0.0901809566264229 Columnar SX
424971 22 41 0 0.680664536403946 0.708783887792001 -0.161828873661042 -0.0901809566264229 Columnar SX
425470 23 41 0 0.680664536403946 0.708783887792001 -0.161828873661042 -0.0901809566264229 Columnar SX
425348 24 41 0 0.680664536403946 0.708783887792001 -0.161828873661042 -0.0901809566264229 Columnar SX
285875 25 41 0 0.566548589426099 0.736916540587051 -0.324429748408612 -0.175277056045666 Columnar SX
285900 26 41 0 0.566548589426099 0.736916540587051 -0.324429748408612 -0.175277056045666 Columnar SX
285866 27 41 0 0.566548589426099 0.736916540587051 -0.324429748408612 -0.175277056045666 Columnar SX
285858 28 41 0 0.566548589426099 0.736916540587051 -0.324429748408612 -0.175277056045666 Columnar SX
907489 29 41 0 0.171794749817771 -0.0233977753903885 -0.461945324433621 0.869796312521355 Columnar SX
63109 30 41 0 0.694512172741486 -0.0126061207480014 -0.719305054992285 -0.00970389077292293 Columnar SX
63241 31 41 0 0.694512172741486 -0.0126061207480014 -0.719305054992285 -0.00970389077292293 Columnar SX
63100 32 41 0 0.694512172741486 -0.0126061207480014 -0.719305054992285 -0.00970389077292293 Columnar SX
63104 33 41 0 0.694512172741486 -0.0126061207480014 -0.719305054992285 -0.00970389077292293 Columnar SX
63114 34 41 0 0.694512172741486 -0.0126061207480014 -0.719305054992285 -0.00970389077292293 Columnar SX
853369 35 41 0 -0.521087254445245 0.4687954162979 0.486627503362179 0.521433220925065 Columnar SX
853289 36 41 0 -0.521087254445245 0.4687954162979 0.486627503362179 0.521433220925065 Columnar SX
853292 37 41 0 -0.521087254445245 0.4687954162979 0.486627503362179 0.521433220925065 Columnar SX
853414 38 41 0 -0.521087254445245 0.4687954162979 0.486627503362179 0.521433220925065 Columnar SX
527580 39 41 0 -0.351134217635842 0.922136938895767 -0.0221653999253788 0.160863054103039 Columnar SX
527377 40 41 0 -0.351134217635842 0.922136938895767 -0.0221653999253788 0.160863054103039 Columnar SX
527505 41 41 0 -0.351134217635842 0.922136938895767 -0.0221653999253788 0.160863054103039 Columnar SX
527339 42 41 0 -0.351134217635842 0.922136938895767 -0.0221653999253788 0.160863054103039 Columnar SX
527103 43 41 0 -0.351134217635842 0.922136938895767 -0.0221653999253788 0.160863054103039 Columnar SX
637588 44 41 0 -0.487765794488459 0.509547280523519 0.490260601645661 0.511947889059192 Columnar SX
638212 45 41 0 -0.487765794488459 0.509547280523519 0.490260601645661 0.511947889059192 Columnar SX
638270 46 41 0 -0.487765794488459 0.509547280523519 0.490260601645661 0.511947889059192 Columnar SX
638257 47 41 0 -0.487765794488459 0.509547280523519 0.490260601645661 0.511947889059192 Columnar SX
886421 48 41 0 0.273794398110812 0.626993985613069 -0.249189047596512 0.685434160314555 Columnar SX
886623 49 41 0 0.273794398110812 0.626993985613069 -0.249189047596512 0.685434160314555 Columnar SX
886259 50 41 0 0.273794398110812 0.626993985613069 -0.249189047596512 0.685434160314555 Columnar SX
886773 51 41 0 0.273794398110812 0.626993985613069 -0.249189047596512 0.685434160314555 Columnar SX
886774 52 41 0 0.273794398110812 0.626993985613069 -0.249189047596512 0.685434160314555 Columnar SX
886720 53 41 0 0.273794398110812 0.626993985613069 -0.249189047596512 0.685434160314555 Columnar SX
886625 54 41 0 0.273794398110812 0.626993985613069 -0.249189047596512 0.685434160314555 Columnar SX
886722 55 41 0 0.273794398110812 0.626993985613069 -0.249189047596512 0.685434160314555 Columnar SX
886732 56 41 0 0.273794398110812 0.626993985613069 -0.249189047596512 0.685434160314555 Columnar SX
886703 57 41 0 0.273794398110812 0.626993985613069 -0.249189047596512 0.685434160314555 Columnar SX
886580 58 41 0 0.273794398110812 0.626993985613069 -0.249189047596512 0.685434160314555 Columnar SX
886622 59 41 0 0.273794398110812 0.626993985613069 -0.249189047596512 0.685434160314555 Columnar SX
886377 60 41 0 0.273794398110812 0.626993985613069 -0.249189047596512 0.685434160314555 Columnar SX
463824 61 41 0 0.0418748909001635 0.187936563500101 0.599673113441943 0.776735797183777 Columnar SX
463829 62 41 0 0.0418748909001635 0.187936563500101 0.599673113441943 0.776735797183777 Columnar SX
9442 63 41 0 0.327399202735955 0.403439091318499 0.5571766279893 0.647766058748402 Columnar SX
9621 64 41 0 0.327399202735955 0.403439091318499 0.5571766279893 0.647766058748402 Columnar SX
9461 65 41 0 0.327399202735955 0.403439091318499 0.5571766279893 0.647766058748402 Columnar SX
9458 66 41 0 0.327399202735955 0.403439091318499 0.5571766279893 0.647766058748402 Columnar SX
9517 67 41 0 0.327399202735955 0.403439091318499 0.5571766279893 0.647766058748402 Columnar SX
459156 68 41 0 0.434125797037391 0.54760248526229 -0.398798094945866 0.593823534350704 Columnar SX
459036 69 41 0 0.434125797037391 0.54760248526229 -0.398798094945866 0.593823534350704 Columnar SX
459038 70 41 0 0.434125797037391 0.54760248526229 -0.398798094945866 0.593823534350704 Columnar SX
458914 71 41 0 0.434125797037391 0.54760248526229 -0.398798094945866 0.593823534350704 Columnar SX
458791 72 41 0 0.434125797037391 0.54760248526229 -0.398798094945866 0.593823534350704 Columnar SX
458793 73 41 0 0.434125797037391 0.54760248526229 -0.398798094945866 0.593823534350704 Columnar SX
458795 74 41 0 0.434125797037391 0.54760248526229 -0.398798094945866 0.593823534350704 Columnar SX
834754 75 41 0 0.706262807251731 0.0397030135033041 -0.704966291630442 0.0513716407805122 Columnar SX
835483 76 41 0 0.706262807251731 0.0397030135033041 -0.704966291630442 0.0513716407805122 Columnar SX
834995 77 41 0 0.706262807251731 0.0397030135033041 -0.704966291630442 0.0513716407805122 Columnar SX
834996 78 41 0 0.706262807251731 0.0397030135033041 -0.704966291630442 0.0513716407805122 Columnar SX
834870 79 41 0 0.706262807251731 0.0397030135033041 -0.704966291630442 0.0513716407805122 Columnar SX
833776 80 41 0 0.706262807251731 0.0397030135033041 -0.704966291630442 0.0513716407805122 Columnar SX
834148 81 41 0 0.706262807251731 0.0397030135033041 -0.704966291630442 0.0513716407805122 Columnar SX
834146 82 41 0 0.706262807251731 0.0397030135033041 -0.704966291630442 0.0513716407805122 Columnar SX
833656 83 41 0 0.706262807251731 0.0397030135033041 -0.704966291630442 0.0513716407805122 Columnar SX
246172 84 41 0 0.186941649015531 0.617592081902107 -0.384928970868241 0.659895846040489 Columnar SX
